row_id;kmed_dfr;kmed_hd;kmed_dtw;kmed_lcss;kmed_edr;kmed_erp;kmed_sspd;dbscan_dfr;dbscan_hd;dbscan_dtw;dbscan_lcss;dbscan_edr;dbscan_erp;dbscan_sspd;hdbscan_dfr;hdbscan_hd;hdbscan_dtw;hdbscan_lcss;hdbscan_edr;hdbscan_erp;hdbscan_sspd;agglomorative_dfr;agglomorative_hd;agglomorative_dtw;agglomorative_lcss;agglomorative_edr;agglomorative_erp;agglomorative_sspd;spectral_dfr;spectral_hd;spectral_dtw;spectral_lcss;spectral_edr;spectral_erp;spectral_sspd;spectralKNN_dfr;spectralKNN_hd;spectralKNN_dtw;spectralKNN_lcss;spectralKNN_edr;spectralKNN_erp;spectralKNN_sspd
537;52;45;76;-1;88;17;92;-1;0;0;-1;-1;0;3;-1;7;-1;-1;-1;-1;-1;26;14;41;-1;42;32;16;0;0;0;-1;7;0;8;16;21;34;-1;1;14;43
538;86;45;18;-1;10;90;86;-1;0;0;-1;-1;0;3;-1;7;-1;-1;10;-1;-1;26;14;0;-1;40;63;88;0;0;0;-1;45;0;89;16;14;26;-1;5;14;70
539;29;39;18;-1;88;17;44;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;-1;-1;-1;93;16;0;-1;40;63;8;63;44;0;-1;43;0;79;54;53;26;-1;45;14;15
540;4;22;69;-1;28;53;69;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;74;18;45;0;0;0;-1;4;0;19;3;67;53;-1;62;64;82
541;69;51;69;-1;18;22;69;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;81;18;45;0;0;0;-1;81;0;42;70;50;87;-1;71;53;82
542;22;22;3;-1;84;22;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;67;18;28;0;0;0;-1;12;0;60;5;0;46;-1;65;53;12
543;48;48;13;-1;89;48;31;0;0;0;-1;5;0;3;13;12;10;-1;38;9;5;80;39;85;-1;83;79;19;0;0;0;-1;18;0;8;30;34;14;-1;28;93;29
544;48;48;40;-1;88;48;92;0;0;0;-1;-1;0;3;13;12;10;-1;39;9;5;80;39;85;-1;42;32;19;0;0;0;-1;39;0;33;83;34;78;-1;3;37;62
545;22;40;0;-1;6;53;70;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;31;18;28;0;0;0;-1;12;0;60;43;45;7;-1;42;50;12
546;18;30;40;-1;74;48;92;0;0;0;-1;-1;0;3;13;12;10;-1;32;9;5;80;39;49;-1;90;32;19;0;0;0;-1;26;0;33;56;33;44;-1;21;37;36
547;4;22;69;-1;50;29;69;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;81;2;45;0;0;0;-1;33;0;49;3;67;87;-1;19;70;22
548;18;30;40;-1;78;67;92;0;0;0;-1;4;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;89;79;78;0;0;0;-1;46;0;1;56;33;78;-1;15;86;73
549;69;24;59;-1;8;78;35;0;0;0;-1;3;0;3;13;12;10;-1;50;9;5;80;39;49;-1;78;56;78;0;0;0;-1;35;0;9;36;77;62;-1;68;86;5
550;22;22;22;-1;50;53;69;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;43;-1;81;18;45;0;0;0;-1;33;0;49;82;48;87;-1;55;64;22
551;69;24;71;-1;78;50;94;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;66;79;78;0;0;0;-1;46;0;1;70;41;78;-1;15;8;73
552;22;22;69;-1;28;53;69;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;62;18;45;0;0;0;-1;4;0;19;82;44;53;-1;71;64;82
553;22;22;0;-1;84;22;73;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;67;18;28;0;0;0;-1;12;0;60;5;76;46;-1;65;53;12
554;22;22;22;-1;88;29;70;0;0;0;-1;-1;0;3;13;12;10;-1;-1;9;5;80;39;43;-1;43;18;57;0;0;0;-1;43;0;79;5;48;69;-1;45;70;76
555;52;84;76;-1;92;67;41;0;0;0;-1;7;0;3;-1;7;-1;-1;40;-1;-1;26;63;83;-1;87;79;16;0;0;0;-1;7;0;8;72;21;34;-1;8;14;43
556;38;53;76;-1;88;17;13;0;0;0;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;26;15;83;-1;86;32;16;0;0;0;-1;24;0;50;54;53;34;-1;16;4;43
557;38;84;38;-1;85;63;41;-1;0;0;-1;-1;0;3;-1;7;-1;-1;36;-1;-1;38;8;24;-1;76;2;13;0;0;0;-1;66;0;9;72;21;68;-1;44;60;2
558;69;24;71;-1;88;50;35;0;0;0;-1;-1;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;66;79;78;0;0;0;-1;28;0;19;70;41;53;-1;64;23;82
559;48;48;13;-1;88;48;31;0;0;0;-1;-1;0;3;13;12;10;-1;-1;9;5;80;39;85;-1;41;32;19;0;0;0;-1;17;0;15;30;34;14;-1;1;37;29
560;69;24;69;-1;85;50;35;0;0;0;-1;3;0;3;13;12;10;-1;52;9;5;80;39;49;-1;74;18;78;0;0;0;-1;64;0;19;70;41;53;-1;62;92;82
561;22;40;22;-1;10;11;70;0;0;0;-1;-1;0;3;13;12;10;-1;-1;9;5;80;39;43;-1;40;2;57;0;0;0;-1;45;0;89;43;48;69;-1;5;52;76
562;22;22;22;-1;22;31;22;0;0;0;-1;3;0;3;13;12;10;-1;52;-1;5;80;39;49;-1;81;64;45;0;0;0;-1;81;0;42;82;48;82;-1;71;9;3
563;18;48;16;-1;88;48;92;0;0;0;-1;-1;0;3;13;12;10;-1;-1;9;5;80;39;85;-1;42;79;19;0;0;0;-1;24;0;33;56;33;59;-1;16;93;62
564;22;22;22;-1;71;11;22;0;0;0;-1;3;0;3;13;12;10;-1;55;9;5;80;39;49;-1;80;2;45;0;0;0;-1;80;0;42;5;48;82;-1;67;52;3
565;48;48;13;-1;88;48;31;0;0;0;-1;-1;0;3;13;12;10;-1;30;9;5;80;39;85;-1;41;32;19;0;0;0;-1;18;0;15;30;34;14;-1;2;37;29
566;69;24;59;-1;8;11;35;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;78;2;78;0;0;0;-1;66;0;9;70;41;62;-1;68;92;5
567;48;48;13;-1;89;48;31;0;0;0;-1;5;0;3;13;12;10;-1;38;9;5;80;39;85;-1;83;32;19;0;0;0;-1;18;0;8;83;34;14;-1;28;37;29
568;22;22;69;-1;18;22;69;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;81;18;45;0;0;0;-1;33;0;49;57;44;87;-1;19;70;22
569;22;22;0;-1;71;22;22;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;31;18;28;0;0;0;-1;80;0;60;5;0;7;-1;42;53;12
570;4;22;3;-1;65;78;22;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;73;18;28;0;0;0;-1;56;0;60;3;67;90;-1;70;86;3
571;22;22;22;-1;22;29;22;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;73;18;45;0;0;0;-1;56;0;42;5;67;82;-1;67;70;3
572;22;22;3;-1;65;58;22;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;73;89;45;0;0;0;-1;56;0;42;3;67;90;-1;70;9;3
573;4;0;3;-1;12;78;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;67;56;28;0;0;0;-1;67;0;38;3;76;84;-1;14;44;48
574;4;51;0;-1;84;78;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;70;56;28;0;0;0;-1;12;0;60;40;37;46;-1;42;44;12
575;4;51;71;-1;47;78;94;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;66;56;28;0;0;0;-1;28;0;93;40;37;73;-1;64;44;39
576;63;18;38;-1;84;21;63;0;0;0;-1;-1;0;3;-1;7;-1;-1;-1;8;-1;82;0;24;-1;67;33;13;0;0;0;-1;67;0;14;94;88;9;-1;65;7;94
577;15;18;21;-1;88;21;21;2;0;0;-1;-1;0;3;-1;7;13;-1;20;8;8;62;34;13;-1;34;33;65;0;0;0;-1;67;0;38;12;88;68;-1;65;7;2
578;15;18;21;-1;88;32;67;-1;0;0;-1;-1;0;-1;-1;7;-1;-1;-1;-1;-1;62;3;56;-1;19;2;58;0;0;0;-1;17;0;45;12;70;68;-1;1;66;2
579;4;40;3;-1;65;53;22;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;73;18;28;0;0;0;-1;56;0;60;69;76;90;-1;65;53;12
580;4;22;3;-1;84;22;73;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;67;18;28;0;0;0;-1;67;0;60;69;76;46;-1;65;53;12
581;4;51;3;-1;88;22;73;0;0;0;-1;-1;0;3;13;12;10;-1;17;9;5;80;39;49;-1;81;18;28;0;0;0;-1;81;0;42;3;0;52;-1;71;53;56
582;20;65;21;-1;12;11;76;-1;-1;-1;-1;3;0;-1;-1;-1;-1;-1;-1;-1;-1;48;62;77;-1;34;2;76;5;29;0;-1;52;0;38;39;40;72;-1;14;52;54
583;20;44;21;-1;0;78;76;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;48;62;77;-1;34;56;76;5;29;0;-1;17;0;38;39;40;72;-1;84;44;2
584;77;13;78;-1;22;65;76;-1;-1;-1;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;60;62;45;-1;73;44;76;7;5;0;-1;80;0;67;59;40;72;-1;67;36;54
585;52;84;18;-1;88;17;86;0;0;0;-1;-1;0;3;8;7;12;-1;-1;8;7;26;63;11;-1;31;63;88;0;0;0;-1;77;0;89;72;21;26;-1;42;14;15
586;52;53;18;-1;71;17;86;0;0;0;-1;-1;0;3;8;7;12;-1;29;8;7;26;15;11;-1;73;63;88;0;0;0;-1;80;0;50;54;21;26;-1;67;14;15
587;52;3;18;-1;88;17;86;0;0;0;-1;-1;0;3;8;7;12;-1;-1;8;7;26;14;11;-1;70;63;88;0;0;0;-1;12;0;60;16;21;26;-1;42;14;15
588;4;40;3;-1;84;53;73;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;31;18;28;0;0;0;-1;12;0;60;69;76;46;-1;42;50;12
589;4;22;3;-1;65;53;22;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;73;18;45;0;0;0;-1;56;0;42;3;67;90;-1;70;64;3
590;4;40;0;-1;6;78;73;0;0;0;-1;3;0;3;13;12;10;-1;51;9;5;80;39;49;-1;70;18;28;0;0;0;-1;77;0;60;69;45;7;-1;42;50;12
591;13;39;87;-1;28;21;44;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;41;8;-1;93;16;13;-1;74;33;65;63;44;0;-1;4;0;50;54;53;68;-1;62;7;2
592;13;39;87;-1;22;21;44;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;19;-1;-1;93;16;13;-1;73;33;65;76;44;0;-1;56;0;42;54;53;68;-1;70;7;15
593;79;53;87;-1;0;21;44;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;21;8;-1;69;16;13;-1;34;33;65;40;44;0;-1;48;0;13;54;53;68;-1;84;7;15
594;22;22;22;-1;22;29;22;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;73;18;45;0;0;0;-1;56;0;42;5;48;82;-1;67;70;3
595;22;22;22;-1;71;29;22;0;0;0;-1;3;0;3;13;12;10;-1;55;9;5;80;39;49;-1;80;2;45;0;0;0;-1;80;0;42;5;48;82;-1;67;70;3
596;4;0;71;-1;42;78;94;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;34;56;28;0;0;0;-1;51;0;38;41;46;84;-1;88;44;48
597;38;38;38;-1;0;21;21;0;0;0;-1;-1;0;3;8;7;-1;-1;27;8;-1;82;15;13;-1;67;2;65;0;0;0;-1;48;0;50;54;88;68;-1;84;7;2
598;38;38;38;-1;0;21;21;0;0;0;-1;3;0;3;8;7;13;-1;-1;8;8;43;15;24;-1;65;2;65;0;0;0;-1;48;0;50;72;88;68;-1;84;7;2
599;38;38;38;-1;26;21;21;0;0;0;-1;-1;0;3;-1;7;13;-1;-1;8;8;82;15;24;-1;65;2;65;0;0;0;-1;40;0;50;72;88;68;-1;39;7;2
600;52;84;86;-1;88;90;41;0;0;0;-1;-1;0;3;-1;7;12;-1;-1;8;7;26;63;11;-1;35;63;88;0;0;0;-1;52;0;25;72;21;26;-1;14;14;15
601;86;3;18;-1;84;90;86;0;0;0;-1;-1;0;3;8;7;12;-1;-1;8;7;26;14;11;-1;31;63;88;0;0;0;-1;12;0;60;16;21;26;-1;42;14;15
602;52;53;86;-1;88;90;86;0;0;0;-1;-1;0;3;8;7;12;-1;-1;8;7;26;63;11;-1;65;63;88;0;0;0;-1;17;0;50;54;21;26;-1;64;14;15
603;4;0;26;-1;20;22;26;0;0;0;-1;3;0;3;13;12;10;-1;47;9;5;80;39;49;-1;68;18;28;0;0;0;-1;3;0;87;41;46;42;-1;12;8;31
604;22;22;22;-1;22;58;22;0;0;0;-1;3;0;3;13;12;10;-1;55;-1;5;80;39;49;-1;80;89;45;0;0;0;-1;80;0;42;5;48;82;-1;67;9;3
605;4;51;26;-1;63;22;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;63;18;28;0;0;0;-1;44;0;0;3;0;80;-1;0;8;56
606;4;0;26;-1;20;78;26;0;0;0;-1;3;0;3;13;12;10;-1;47;9;5;80;39;49;-1;68;18;28;0;0;0;-1;3;0;87;41;46;42;-1;12;86;31
607;22;22;22;-1;22;53;22;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;73;18;45;0;0;0;-1;56;0;42;5;48;82;-1;70;53;3
608;4;40;0;-1;84;53;73;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;70;18;28;0;0;0;-1;12;0;60;69;76;7;-1;42;50;12
609;4;0;26;-1;63;53;26;0;0;0;-1;3;0;3;13;12;10;-1;49;9;5;80;39;49;-1;63;18;28;0;0;0;-1;3;0;87;41;46;42;-1;12;8;31
610;4;0;71;-1;12;53;26;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;34;18;28;0;0;0;-1;52;0;38;41;46;84;-1;14;64;48
611;4;40;0;-1;26;53;73;0;0;0;-1;3;0;3;13;12;10;-1;48;9;5;80;39;49;-1;65;18;28;0;0;0;-1;40;0;0;69;0;80;-1;39;50;56
612;30;91;21;-1;88;90;67;-1;-1;-1;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;49;44;66;-1;19;2;58;23;18;0;-1;17;0;13;94;4;68;-1;1;7;2
613;30;91;87;-1;88;21;13;-1;0;0;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;49;44;66;-1;66;33;9;94;18;0;-1;35;0;13;94;4;68;-1;68;7;94
614;30;21;18;-1;88;17;86;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;-1;-1;-1;49;0;66;-1;66;33;13;59;30;0;-1;28;0;50;94;4;26;-1;1;7;15
615;86;45;86;-1;88;90;86;0;0;0;-1;3;0;3;8;7;12;-1;23;8;-1;26;14;0;-1;34;63;85;0;0;0;-1;51;0;38;16;21;26;-1;88;14;70
616;86;45;18;-1;84;90;86;0;0;0;-1;-1;0;3;-1;7;-1;-1;23;-1;-1;26;14;0;-1;31;63;88;0;0;0;-1;12;0;60;16;21;26;-1;65;14;70
617;52;3;18;-1;22;58;86;0;0;0;-1;3;-1;3;-1;7;-1;-1;-1;-1;-1;26;14;0;-1;81;64;88;0;0;0;-1;81;0;42;54;21;26;-1;71;9;15
618;4;40;0;-1;6;53;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;31;18;28;0;0;0;-1;77;0;89;69;45;7;-1;42;50;12
619;4;51;0;-1;6;53;94;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;31;18;28;0;0;0;-1;77;0;89;69;37;7;-1;42;50;39
620;4;0;71;-1;42;53;26;0;0;0;-1;3;0;3;13;12;10;-1;51;9;5;80;39;49;-1;77;18;28;0;0;0;-1;51;0;93;41;46;73;-1;88;8;72
621;4;51;71;-1;88;78;94;0;0;0;-1;3;0;3;13;12;10;-1;6;9;5;80;39;49;-1;66;56;28;0;0;0;-1;28;0;93;40;37;7;-1;64;86;39
622;22;22;22;-1;71;22;22;0;0;0;-1;3;0;3;13;12;10;-1;55;9;5;80;39;49;-1;80;18;45;0;0;0;-1;80;0;42;5;48;82;-1;67;53;3
623;4;51;71;-1;47;50;94;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;66;18;28;0;0;0;-1;28;0;93;3;37;73;-1;64;92;39
624;15;38;87;-1;88;21;21;0;0;0;-1;-1;0;3;-1;7;13;-1;-1;8;8;82;15;13;-1;73;33;65;0;0;0;-1;4;0;50;54;88;68;-1;70;7;2
625;13;53;87;-1;88;17;41;0;0;0;-1;-1;0;3;8;7;-1;-1;-1;8;-1;26;15;11;-1;66;63;65;0;0;0;-1;28;0;50;54;53;68;-1;64;7;15
626;13;18;87;-1;88;21;44;0;0;0;-1;-1;0;3;-1;7;-1;-1;-1;8;-1;82;34;13;-1;66;33;65;0;84;0;-1;28;0;93;54;53;68;-1;1;7;15
627;37;50;84;-1;88;37;25;-1;0;0;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;36;56;26;-1;35;61;32;0;0;0;-1;52;0;47;28;39;67;-1;14;4;51
628;37;50;84;-1;47;37;25;-1;0;0;-1;3;0;-1;-1;-1;-1;-1;-1;-1;-1;36;56;26;-1;66;61;32;0;0;0;-1;28;0;47;28;39;67;-1;64;4;51
629;28;50;84;-1;42;37;25;-1;0;0;-1;-1;0;-1;-1;-1;-1;-1;19;-1;-1;36;10;26;-1;66;61;32;0;70;0;-1;51;0;47;20;39;67;-1;64;4;51
630;4;51;0;-1;6;53;94;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;31;18;28;0;0;0;-1;77;0;89;69;37;7;-1;42;50;39
631;22;22;3;-1;0;78;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;67;56;28;0;0;0;-1;12;0;60;3;67;46;-1;65;44;12
632;4;51;71;-1;47;22;94;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;66;18;28;0;0;0;-1;28;0;93;3;37;73;-1;64;92;39
633;4;51;0;-1;6;53;94;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;31;18;28;0;0;0;-1;77;0;89;41;37;7;-1;42;50;39
634;4;51;59;-1;85;31;35;0;0;0;-1;3;-1;3;13;12;10;-1;-1;-1;5;80;39;49;-1;76;64;78;0;0;0;-1;17;0;19;3;0;53;-1;44;9;82
635;4;40;3;-1;12;22;73;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;34;18;28;0;0;0;-1;67;0;38;69;76;84;-1;65;1;48
636;13;53;18;-1;84;17;86;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;16;8;-1;27;15;11;-1;31;63;65;0;0;0;-1;12;0;60;54;53;26;-1;42;14;15
637;13;53;86;-1;88;17;86;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;8;8;-1;69;15;11;-1;77;63;65;0;0;0;-1;51;0;93;54;53;26;-1;88;14;15
638;13;53;86;-1;63;78;86;0;0;0;-1;3;0;3;-1;7;-1;-1;-1;-1;7;26;15;11;-1;63;89;65;0;0;0;-1;44;0;38;54;53;26;-1;0;44;15
639;52;3;18;-1;71;90;86;0;0;0;-1;-1;0;3;-1;7;12;-1;-1;-1;7;26;14;11;-1;31;75;88;0;0;0;-1;80;0;89;16;21;26;-1;67;14;15
640;52;84;18;-1;84;90;41;0;0;0;-1;-1;0;3;8;7;12;-1;4;8;7;26;63;11;-1;73;63;88;0;0;0;-1;12;0;60;72;21;26;-1;65;14;15
641;52;84;18;-1;84;17;86;0;0;0;-1;3;0;3;8;7;12;-1;-1;8;7;26;63;11;-1;67;63;88;0;0;0;-1;48;0;60;72;21;26;-1;84;14;15
642;37;34;63;-1;84;63;38;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;-1;-1;-1;36;56;26;-1;67;2;17;0;0;0;-1;67;0;47;28;39;67;-1;65;60;51
643;5;34;63;-1;88;33;38;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;-1;-1;-1;15;24;26;-1;66;2;17;70;41;0;-1;28;0;93;20;39;67;-1;64;4;51
644;5;34;63;-1;88;33;63;-1;0;0;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;15;24;26;-1;37;33;17;70;41;0;-1;17;0;55;20;39;67;-1;1;66;51
645;73;34;63;-1;6;63;38;0;0;0;-1;-1;0;3;-1;7;-1;-1;-1;-1;6;46;24;24;-1;31;2;13;0;0;0;-1;12;0;58;28;39;67;-1;42;60;51
646;73;34;63;-1;84;63;38;0;0;0;-1;-1;0;3;-1;7;-1;-1;19;8;6;46;24;24;-1;67;2;13;0;0;0;-1;12;0;58;28;39;67;-1;42;60;51
647;73;34;63;-1;88;63;38;0;0;0;-1;-1;0;3;9;7;-1;-1;-1;-1;6;46;24;24;-1;65;2;13;0;0;0;-1;17;0;58;28;39;67;-1;1;60;51
648;63;21;38;-1;84;63;21;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;-1;8;-1;43;0;24;-1;67;2;13;42;54;0;-1;67;0;60;72;88;68;-1;65;7;2
649;38;38;63;-1;88;63;63;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;-1;-1;-1;43;0;24;-1;80;2;13;42;54;0;-1;43;0;42;72;88;9;-1;1;7;94
650;63;21;63;-1;84;21;63;-1;0;0;-1;-1;0;3;-1;-1;-1;-1;-1;8;-1;43;0;24;-1;67;33;13;0;54;0;-1;67;0;60;94;4;9;-1;65;7;94
651;22;22;3;-1;65;58;73;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;67;89;28;0;0;0;-1;67;0;60;3;67;90;-1;65;9;12
652;4;0;3;-1;84;78;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;67;56;28;0;0;0;-1;67;0;60;40;76;46;-1;65;44;48
653;22;22;22;-1;22;22;22;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;73;18;45;0;0;0;-1;80;0;42;5;48;82;-1;67;53;3
654;4;22;3;-1;65;53;22;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;73;18;28;0;0;0;-1;56;0;60;3;67;90;-1;70;64;3
655;4;40;0;-1;0;22;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;34;18;28;0;0;0;-1;48;0;38;69;45;46;-1;84;8;12
656;4;22;3;-1;65;22;22;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;67;18;28;0;0;0;-1;56;0;60;3;67;90;-1;70;53;3
657;4;40;0;-1;0;22;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;34;18;28;0;0;0;-1;12;0;60;69;76;46;-1;84;53;12
658;4;0;26;-1;63;29;26;0;0;0;-1;3;0;3;13;12;10;-1;49;9;5;80;39;49;-1;63;18;28;0;0;0;-1;3;0;87;41;46;42;-1;0;92;31
659;4;51;26;-1;26;11;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;65;2;28;0;0;0;-1;44;0;0;69;0;80;-1;0;52;56
660;4;0;26;-1;20;50;26;0;0;0;-1;3;0;3;13;12;10;-1;47;9;5;80;39;49;-1;68;18;28;0;0;0;-1;3;0;87;41;46;42;-1;12;92;31
661;4;22;3;-1;65;22;22;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;73;18;45;0;0;0;-1;56;0;42;3;67;90;-1;70;53;3
662;22;40;0;-1;88;22;70;0;0;0;-1;-1;0;3;13;12;10;-1;-1;9;5;80;39;43;-1;72;18;57;0;0;0;-1;43;0;89;43;45;69;-1;27;1;76
663;4;51;59;-1;69;50;35;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;35;79;78;0;0;0;-1;35;0;19;3;50;49;-1;68;23;82
664;4;51;71;-1;69;53;94;0;0;0;-1;3;0;3;13;12;10;-1;50;9;5;80;39;49;-1;35;18;78;0;0;0;-1;52;0;93;3;50;49;-1;68;86;52
665;4;51;71;-1;47;50;94;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;66;18;28;0;0;0;-1;28;0;93;3;37;73;-1;64;92;39
666;40;62;82;-1;88;90;79;-1;0;0;-1;-1;0;4;-1;-1;-1;-1;-1;-1;-1;9;9;0;-1;80;63;85;27;24;0;-1;80;0;42;16;14;26;-1;67;14;70
667;40;62;82;-1;22;90;79;-1;0;0;-1;-1;0;4;-1;-1;-1;-1;16;-1;-1;9;9;0;-1;73;63;85;27;26;0;-1;56;0;42;16;14;26;-1;70;14;70
668;40;62;82;-1;88;17;79;-1;0;0;-1;-1;0;4;-1;-1;-1;-1;-1;-1;-1;9;9;0;-1;35;63;85;27;24;0;-1;35;0;88;9;14;26;-1;68;14;70
669;38;21;38;-1;88;63;63;0;0;0;-1;-1;0;3;8;7;-1;-1;29;8;-1;43;8;24;-1;70;33;13;0;0;0;-1;77;0;89;94;88;68;-1;42;7;2
670;38;38;38;-1;88;21;21;0;0;0;-1;-1;0;3;8;7;11;-1;-1;8;7;43;15;24;-1;35;33;65;0;0;0;-1;52;0;38;72;88;68;-1;14;7;2
671;38;38;38;-1;88;21;21;0;0;0;-1;-1;0;3;-1;7;-1;-1;-1;8;8;43;15;24;-1;70;33;65;0;0;0;-1;77;0;50;72;88;68;-1;42;7;2
672;4;51;59;-1;69;78;35;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;35;56;78;0;0;0;-1;35;0;19;3;50;49;-1;68;86;52
673;4;22;69;-1;28;78;69;0;0;0;-1;3;0;3;13;12;10;-1;52;9;5;80;39;49;-1;74;56;78;0;0;0;-1;64;0;19;3;67;53;-1;62;86;82
674;4;40;0;-1;26;53;73;0;0;0;-1;3;0;3;13;12;10;-1;48;9;5;80;39;49;-1;65;18;28;0;0;0;-1;40;0;0;40;45;80;-1;39;50;56
675;4;22;3;-1;65;29;22;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;73;18;28;0;0;0;-1;67;0;38;3;67;90;-1;70;70;3
676;4;0;3;-1;12;29;73;0;0;0;-1;3;0;3;13;12;10;-1;56;9;5;80;39;49;-1;34;18;28;0;0;0;-1;67;0;38;3;76;84;-1;14;92;48
677;4;51;0;-1;88;29;73;0;0;0;-1;-1;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;65;18;45;0;0;0;-1;40;0;0;40;0;7;-1;39;1;56
678;69;0;71;-1;47;50;94;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;66;79;28;0;0;0;-1;28;0;93;41;46;73;-1;64;8;39
679;4;51;3;-1;84;78;73;0;0;0;-1;3;0;3;13;12;10;-1;-1;9;5;80;39;49;-1;67;56;28;0;0;0;-1;67;0;60;40;37;46;-1;65;44;12
