row_id;kmed_dfr;kmed_hd;kmed_dtw;kmed_lcss;kmed_edr;kmed_erp;kmed_sspd;dbscan_dfr;dbscan_hd;dbscan_dtw;dbscan_lcss;dbscan_edr;dbscan_erp;dbscan_sspd;hdbscan_dfr;hdbscan_hd;hdbscan_dtw;hdbscan_lcss;hdbscan_edr;hdbscan_erp;hdbscan_sspd;agglomorative_dfr;agglomorative_hd;agglomorative_dtw;agglomorative_lcss;agglomorative_edr;agglomorative_erp;agglomorative_sspd;spectral_dfr;spectral_hd;spectral_dtw;spectral_lcss;spectral_edr;spectral_erp;spectral_sspd;spectralKNN_dfr;spectralKNN_hd;spectralKNN_dtw;spectralKNN_lcss;spectralKNN_edr;spectralKNN_erp;spectralKNN_sspd
1443;57;57;57;-1;13;43;40;2;0;0;-1;0;0;0;3;0;1;-1;53;1;0;23;6;13;-1;0;11;13;-1;-1;-1;-1;-1;-1;-1;30;0;33;-1;4;51;59
1444;57;14;57;-1;13;30;40;2;0;0;-1;0;0;0;3;0;1;-1;53;1;0;23;19;13;-1;0;11;13;-1;-1;-1;-1;-1;-1;-1;30;0;33;-1;4;51;1
1445;42;44;39;-1;13;44;7;-1;0;0;-1;0;0;0;-1;0;1;-1;53;1;0;15;4;13;-1;0;11;21;-1;-1;-1;-1;-1;-1;-1;29;0;43;-1;46;13;10
1446;28;15;11;-1;13;44;39;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;27;57;13;-1;0;11;22;-1;-1;-1;-1;-1;-1;-1;29;3;43;-1;4;13;7
1447;42;19;11;-1;13;44;39;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;15;4;13;-1;0;11;22;-1;-1;-1;-1;-1;-1;-1;29;0;43;-1;4;13;7
1448;28;29;19;-1;13;30;28;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;27;57;13;-1;0;11;47;-1;-1;-1;-1;-1;-1;-1;29;6;43;-1;46;13;7
1449;50;28;39;-1;13;44;39;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;15;57;13;-1;0;11;22;-1;-1;-1;-1;-1;-1;-1;29;29;43;-1;4;13;7
1450;14;57;36;-1;13;39;22;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;17;57;27;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;58;0;26;-1;4;4;1
1451;41;16;36;-1;13;47;52;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;17;19;26;-1;9;11;18;-1;-1;-1;-1;-1;-1;-1;58;1;26;-1;46;4;7
1452;41;12;36;-1;13;39;25;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;17;57;27;-1;0;11;22;-1;-1;-1;-1;-1;-1;-1;58;0;26;-1;46;4;1
1453;41;57;36;-1;13;39;52;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;17;29;26;-1;0;11;18;-1;-1;-1;-1;-1;-1;-1;58;1;26;-1;46;4;5
1454;34;57;36;-1;13;2;25;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;17;57;27;-1;47;11;12;-1;-1;-1;-1;-1;-1;-1;58;0;26;-1;60;4;1
1455;37;31;18;-1;13;19;58;4;0;0;-1;0;0;0;3;0;1;-1;53;1;0;15;4;14;-1;0;11;16;-1;-1;-1;-1;-1;-1;-1;17;55;20;-1;46;4;7
1456;37;14;18;-1;13;2;22;4;0;0;-1;0;0;0;3;0;1;-1;53;1;0;25;57;14;-1;0;11;22;-1;-1;-1;-1;-1;-1;-1;17;0;20;-1;46;30;1
1457;37;14;18;-1;13;19;22;4;0;0;-1;0;0;0;3;0;1;-1;53;1;0;25;57;14;-1;0;11;13;-1;-1;-1;-1;-1;-1;-1;17;0;20;-1;46;30;7
1458;37;3;18;-1;13;44;22;4;0;0;-1;0;0;0;3;0;1;-1;53;1;0;25;57;14;-1;3;11;13;-1;-1;-1;-1;-1;-1;-1;17;0;20;-1;46;30;7
1459;37;14;18;-1;13;22;22;4;0;0;-1;0;0;0;3;0;1;-1;53;1;0;25;44;14;-1;14;11;38;-1;-1;-1;-1;-1;-1;-1;17;0;20;-1;4;30;1
1460;54;2;54;-1;13;22;42;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;16;23;13;-1;0;11;2;-1;-1;-1;-1;-1;-1;-1;43;24;57;-1;29;4;28
1461;54;54;54;-1;13;22;42;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;9;8;13;-1;0;11;54;-1;-1;-1;-1;-1;-1;-1;43;28;57;-1;58;4;28
1462;54;2;54;-1;5;22;26;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;52;23;13;-1;0;11;2;-1;-1;-1;-1;-1;-1;-1;43;24;57;-1;1;4;49
1463;54;2;54;-1;13;22;42;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;16;23;13;-1;0;11;54;-1;-1;-1;-1;-1;-1;-1;43;23;57;-1;58;4;28
1464;54;2;54;-1;13;22;42;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;16;23;13;-1;10;11;54;-1;-1;-1;-1;-1;-1;-1;43;23;57;-1;58;4;28
1465;21;12;29;-1;13;46;60;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;61;19;19;-1;3;11;13;-1;-1;-1;-1;-1;-1;-1;19;49;6;-1;4;24;2
1466;5;38;29;-1;13;46;60;0;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;61;30;19;-1;0;11;13;-1;-1;-1;-1;-1;-1;-1;19;40;6;-1;60;24;43
1467;5;12;54;-1;13;46;46;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;61;30;19;-1;0;11;5;-1;-1;-1;-1;-1;-1;-1;19;40;6;-1;4;4;43
1468;45;57;1;-1;13;34;35;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;61;30;19;-1;0;11;21;-1;-1;-1;-1;-1;-1;-1;19;40;6;-1;46;4;41
1469;5;32;29;-1;13;34;46;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;61;30;19;-1;0;11;5;-1;-1;-1;-1;-1;-1;-1;19;33;6;-1;4;61;43
1470;18;52;12;-1;13;31;12;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;12;54;13;-1;0;11;25;-1;-1;-1;-1;-1;-1;-1;18;8;47;-1;60;4;60
1471;18;52;12;-1;13;31;12;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;12;54;13;-1;0;11;25;-1;-1;-1;-1;-1;-1;-1;18;55;47;-1;46;10;60
1472;18;52;12;-1;13;19;32;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;12;29;13;-1;18;11;25;-1;-1;-1;-1;-1;-1;-1;18;8;47;-1;46;4;60
1473;18;52;12;-1;13;19;12;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;12;29;13;-1;0;11;25;-1;-1;-1;-1;-1;-1;-1;18;8;47;-1;4;4;60
1474;18;52;12;-1;13;31;1;-1;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;12;6;13;-1;0;11;25;-1;-1;-1;-1;-1;-1;-1;18;8;47;-1;46;10;60
1475;35;55;55;-1;13;2;40;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;16;14;13;-1;0;11;19;-1;-1;-1;-1;-1;-1;-1;33;48;8;-1;58;4;33
1476;35;55;55;-1;13;22;40;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;16;14;13;-1;0;11;19;-1;-1;-1;-1;-1;-1;-1;33;9;8;-1;11;4;8
1477;35;55;55;-1;13;46;4;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;16;38;13;-1;0;11;19;-1;-1;-1;-1;-1;-1;-1;33;9;8;-1;46;4;33
1478;35;55;55;-1;13;22;30;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;16;38;13;-1;0;11;19;-1;-1;-1;-1;-1;-1;-1;33;9;8;-1;4;51;8
1479;35;55;55;-1;13;39;30;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;16;38;13;-1;0;11;19;-1;-1;-1;-1;-1;-1;-1;33;9;8;-1;4;51;8
1480;56;9;38;-1;13;50;43;-1;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;40;1;20;-1;0;13;47;-1;-1;-1;-1;-1;-1;-1;27;53;40;-1;46;19;61
1481;56;52;38;-1;13;50;43;-1;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;40;19;20;-1;0;13;25;-1;-1;-1;-1;-1;-1;-1;27;53;40;-1;4;19;61
1482;56;27;38;-1;13;50;43;12;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;40;19;20;-1;0;13;25;-1;-1;-1;-1;-1;-1;-1;27;53;40;-1;46;19;61
1483;56;25;38;-1;13;39;43;-1;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;40;19;20;-1;38;13;25;-1;-1;-1;-1;-1;-1;-1;27;53;40;-1;46;19;61
1484;56;11;38;-1;13;31;0;-1;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;40;1;20;-1;0;13;47;-1;-1;-1;-1;-1;-1;-1;27;0;40;-1;46;19;1
1485;0;9;0;-1;13;16;43;15;0;0;-1;0;0;0;4;0;1;-1;53;1;0;43;3;27;-1;0;11;40;-1;-1;-1;-1;-1;-1;-1;22;53;24;-1;4;19;61
1486;0;9;0;-1;13;31;43;15;0;0;-1;0;0;0;4;0;1;-1;53;1;0;43;3;27;-1;0;11;25;-1;-1;-1;-1;-1;-1;-1;22;53;24;-1;46;19;21
1487;0;25;0;-1;13;16;43;15;0;0;-1;0;0;0;4;0;1;-1;53;1;0;43;3;27;-1;0;11;25;-1;-1;-1;-1;-1;-1;-1;22;53;24;-1;4;19;21
1488;0;25;0;-1;13;2;43;15;0;0;-1;0;0;0;4;0;1;-1;53;1;0;43;3;27;-1;0;11;40;-1;-1;-1;-1;-1;-1;-1;22;53;24;-1;46;19;61
1489;0;29;0;-1;13;2;43;15;0;0;-1;0;0;0;4;0;1;-1;53;1;0;43;3;27;-1;7;11;40;-1;-1;-1;-1;-1;-1;-1;22;53;24;-1;46;19;61
1490;24;24;49;-1;13;31;25;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;10;6;9;-1;0;11;40;-1;-1;-1;-1;-1;-1;-1;20;18;15;-1;46;51;46
1491;24;24;49;-1;13;31;41;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;10;6;9;-1;0;11;40;-1;-1;-1;-1;-1;-1;-1;20;18;15;-1;46;51;46
1492;24;24;3;-1;13;31;18;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;51;6;9;-1;0;11;40;-1;-1;-1;-1;-1;-1;-1;20;18;15;-1;46;51;46
1493;24;24;3;-1;13;31;41;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;51;6;9;-1;48;11;40;-1;-1;-1;-1;-1;-1;-1;20;18;15;-1;46;51;46
1494;24;24;49;-1;13;31;41;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;10;6;9;-1;9;11;40;-1;-1;-1;-1;-1;-1;-1;20;18;15;-1;46;51;46
1495;59;19;22;-1;13;44;30;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;6;4;13;-1;0;11;16;-1;-1;-1;-1;-1;-1;-1;53;0;42;-1;46;13;42
1496;42;21;22;-1;13;44;38;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;6;4;13;-1;59;11;21;-1;-1;-1;-1;-1;-1;-1;53;29;42;-1;4;13;42
1497;9;48;22;-1;13;44;16;0;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;6;4;13;-1;0;11;16;-1;-1;-1;-1;-1;-1;-1;53;0;42;-1;46;13;42
1498;42;57;44;-1;13;44;35;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;6;4;13;-1;0;11;16;-1;-1;-1;-1;-1;-1;-1;53;0;42;-1;46;13;42
1499;42;57;22;-1;13;44;25;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;6;4;13;-1;0;11;21;-1;-1;-1;-1;-1;-1;-1;53;29;42;-1;4;13;42
1500;10;24;16;-1;13;50;52;-1;-1;0;-1;0;0;0;3;0;1;-1;53;1;-1;26;51;26;-1;0;11;18;-1;-1;-1;-1;-1;-1;-1;52;49;58;-1;46;4;5
1501;16;14;47;-1;13;2;22;6;0;0;-1;0;0;0;3;0;1;-1;53;1;0;26;35;26;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;52;58;18;-1;4;51;20
1502;10;9;41;-1;13;39;25;6;0;0;-1;0;0;0;3;0;1;-1;53;1;0;26;19;26;-1;0;11;21;-1;-1;-1;-1;-1;-1;-1;52;1;34;-1;4;51;1
1503;41;56;47;-1;13;47;15;6;0;0;-1;0;0;0;3;0;1;-1;53;1;0;26;19;26;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;52;1;34;-1;46;10;20
1504;10;57;16;-1;13;2;25;6;0;0;-1;0;0;0;3;0;1;-1;53;1;0;26;19;26;-1;0;11;21;-1;-1;-1;-1;-1;-1;-1;52;1;34;-1;46;51;52
1505;22;11;37;-1;13;44;59;16;0;0;-1;0;0;0;3;0;1;-1;53;1;0;12;3;13;-1;0;11;13;-1;-1;-1;-1;-1;-1;-1;12;0;4;-1;28;13;21
1506;22;57;22;-1;13;44;54;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;12;29;13;-1;0;11;16;-1;-1;-1;-1;-1;-1;-1;12;0;4;-1;4;13;21
1507;50;52;53;-1;13;44;54;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;12;29;13;-1;0;11;59;-1;-1;-1;-1;-1;-1;-1;12;0;4;-1;46;13;7
1508;22;3;53;-1;13;44;58;16;0;0;-1;0;0;0;3;0;1;-1;53;1;0;12;15;13;-1;0;11;53;-1;-1;-1;-1;-1;-1;-1;12;0;4;-1;46;13;21
1509;42;57;22;-1;13;44;54;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;12;29;13;-1;0;11;16;-1;-1;-1;-1;-1;-1;-1;12;0;4;-1;46;13;21
1510;38;24;54;-1;13;46;35;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;48;30;13;-1;45;11;16;-1;-1;-1;-1;-1;-1;-1;4;0;35;-1;46;4;2
1511;58;31;50;-1;13;46;35;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;48;30;13;-1;0;11;40;-1;-1;-1;-1;-1;-1;-1;39;0;35;-1;4;57;2
1512;38;38;54;-1;13;46;35;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;48;30;13;-1;0;11;16;-1;-1;-1;-1;-1;-1;-1;4;0;35;-1;46;4;2
1513;38;31;54;-1;13;46;35;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;48;30;13;-1;0;11;16;-1;-1;-1;-1;-1;-1;-1;4;0;35;-1;46;4;2
1514;58;31;50;-1;13;19;35;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;48;30;13;-1;0;11;40;-1;-1;-1;-1;-1;-1;-1;39;0;35;-1;60;57;2
1515;44;44;44;-1;13;44;38;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;4;4;13;-1;0;11;21;-1;-1;-1;-1;-1;-1;-1;2;29;12;-1;46;13;10
1516;44;44;44;-1;13;44;38;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;4;4;13;-1;0;11;21;-1;-1;-1;-1;-1;-1;-1;2;29;12;-1;4;13;26
1517;44;44;44;-1;13;44;38;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;4;4;13;-1;0;11;21;-1;-1;-1;-1;-1;-1;-1;2;29;12;-1;4;13;10
1518;57;44;44;-1;13;44;38;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;4;4;13;-1;0;11;21;-1;-1;-1;-1;-1;-1;-1;2;29;12;-1;46;13;10
1519;44;44;44;-1;13;44;38;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;4;4;13;-1;7;11;21;-1;-1;-1;-1;-1;-1;-1;2;29;12;-1;4;13;10
1520;25;24;49;-1;13;30;41;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;2;1;13;-1;0;11;40;-1;-1;-1;-1;-1;-1;-1;8;53;1;-1;46;51;46
1521;25;56;49;-1;13;31;35;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;2;26;9;-1;0;11;50;-1;-1;-1;-1;-1;-1;-1;8;16;1;-1;40;51;41
1522;25;56;49;-1;13;31;35;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;2;26;9;-1;0;11;50;-1;-1;-1;-1;-1;-1;-1;8;16;1;-1;46;51;5
1523;49;21;49;-1;13;2;35;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;15;26;9;-1;0;11;50;-1;-1;-1;-1;-1;-1;-1;8;0;1;-1;4;51;41
1524;49;27;49;-1;13;31;35;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;2;26;9;-1;30;11;50;-1;-1;-1;-1;-1;-1;-1;8;16;1;-1;4;51;41
1525;49;21;49;-1;13;31;16;0;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;2;26;9;-1;0;11;50;-1;-1;-1;-1;-1;-1;-1;8;21;1;-1;4;51;31
1526;49;21;49;-1;13;31;16;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;2;26;9;-1;0;11;50;-1;-1;-1;-1;-1;-1;-1;8;21;1;-1;4;51;31
1527;49;21;49;-1;13;31;16;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;2;26;9;-1;0;11;50;-1;-1;-1;-1;-1;-1;-1;8;21;1;-1;46;51;31
1528;49;21;49;-1;13;31;16;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;2;26;9;-1;0;11;50;-1;-1;-1;-1;-1;-1;-1;8;21;1;-1;46;51;31
1529;49;21;49;-1;13;31;16;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;2;26;9;-1;0;11;50;-1;-1;-1;-1;-1;-1;-1;8;21;1;-1;46;51;31
1530;25;13;28;-1;13;57;3;0;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;2;1;0;-1;0;11;3;-1;-1;-1;-1;-1;-1;-1;60;43;25;-1;46;51;61
1531;25;13;28;-1;13;39;3;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;-1;2;1;0;-1;0;11;3;-1;-1;-1;-1;-1;-1;-1;55;43;4;-1;46;51;61
1532;25;13;49;-1;13;57;3;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;-1;2;1;0;-1;0;11;3;-1;-1;-1;-1;-1;-1;-1;55;43;1;-1;46;51;61
1533;25;13;49;-1;13;57;3;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;-1;2;1;0;-1;13;11;3;-1;-1;-1;-1;-1;-1;-1;8;43;1;-1;46;51;61
1534;25;32;49;-1;13;31;29;0;0;0;-1;0;0;0;3;-1;1;-1;53;1;-1;2;1;0;-1;0;11;3;-1;-1;-1;-1;-1;-1;-1;8;53;1;-1;46;51;61
1535;61;13;61;-1;13;22;43;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;57;1;13;-1;0;11;50;-1;-1;-1;-1;-1;-1;-1;37;53;22;-1;4;14;56
1536;61;25;61;-1;13;22;8;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;57;28;13;-1;37;11;3;-1;-1;-1;-1;-1;-1;-1;37;53;22;-1;4;14;61
1537;61;9;61;-1;13;22;43;17;0;0;-1;0;0;0;3;0;1;-1;53;1;0;57;28;13;-1;0;11;50;-1;-1;-1;-1;-1;-1;-1;37;53;22;-1;46;14;61
1538;61;13;61;-1;13;31;1;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;57;26;13;-1;0;11;3;-1;-1;-1;-1;-1;-1;-1;37;43;22;-1;12;14;56
1539;61;13;61;-1;13;31;43;-1;0;0;-1;0;0;0;-1;-1;1;-1;53;1;-1;57;16;13;-1;0;11;3;-1;-1;-1;-1;-1;-1;-1;37;53;22;-1;4;14;56
1540;46;46;46;-1;13;22;16;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;7;9;19;-1;44;11;21;-1;-1;-1;-1;-1;-1;-1;26;4;29;-1;46;4;31
1541;46;46;46;-1;13;22;16;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;7;9;19;-1;28;11;21;-1;-1;-1;-1;-1;-1;-1;26;4;29;-1;4;4;38
1542;46;34;46;-1;13;46;21;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;7;4;13;-1;0;11;16;-1;-1;-1;-1;-1;-1;-1;26;4;29;-1;4;4;38
1543;46;46;46;-1;13;50;21;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;7;4;19;-1;46;11;1;-1;-1;-1;-1;-1;-1;-1;26;0;29;-1;46;16;7
1544;46;46;46;-1;13;50;51;-1;-1;0;-1;0;0;0;3;0;1;-1;53;1;-1;7;9;19;-1;0;11;1;-1;-1;-1;-1;-1;-1;-1;26;4;29;-1;46;10;21
1545;13;52;14;-1;13;46;46;-1;-1;0;-1;0;0;0;-1;-1;1;-1;53;1;-1;22;33;19;-1;0;11;1;-1;-1;-1;-1;-1;-1;-1;5;40;30;-1;4;4;2
1546;13;25;14;-1;13;46;1;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;22;6;19;-1;0;11;1;-1;-1;-1;-1;-1;-1;-1;5;36;30;-1;46;4;56
1547;13;52;14;-1;13;46;54;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;22;6;19;-1;0;11;1;-1;-1;-1;-1;-1;-1;-1;5;40;30;-1;46;4;21
1548;13;12;14;-1;13;46;1;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;22;30;1;-1;30;11;5;-1;-1;-1;-1;-1;-1;-1;5;40;30;-1;46;5;43
1549;13;30;14;-1;13;46;3;-1;0;0;-1;0;0;0;3;0;1;-1;53;1;-1;22;30;1;-1;0;11;5;-1;-1;-1;-1;-1;-1;-1;5;40;30;-1;4;4;7
1550;24;5;24;-1;5;56;19;0;0;0;-1;-1;0;0;3;0;1;-1;24;1;0;10;29;9;-1;0;40;16;-1;-1;-1;-1;-1;-1;-1;20;18;15;-1;50;25;5
1551;24;57;3;-1;5;56;25;0;0;0;-1;-1;0;0;3;0;1;-1;15;1;0;60;29;1;-1;0;5;16;-1;-1;-1;-1;-1;-1;-1;20;18;15;-1;29;25;2
1552;24;24;3;-1;5;15;52;0;0;0;-1;-1;0;0;3;0;1;-1;18;1;0;60;29;9;-1;0;11;8;-1;-1;-1;-1;-1;-1;-1;20;18;15;-1;56;25;5
1553;24;57;3;-1;13;56;25;0;0;0;-1;-1;0;0;3;0;1;-1;27;1;0;60;29;1;-1;0;5;16;-1;-1;-1;-1;-1;-1;-1;20;18;15;-1;1;25;2
1554;24;24;3;-1;13;15;52;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;60;29;9;-1;0;11;8;-1;-1;-1;-1;-1;-1;-1;20;18;15;-1;35;25;5
1555;47;42;33;-1;13;48;0;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;40;11;24;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;59;27;17;-1;4;9;7
1556;47;42;33;-1;13;48;49;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;40;57;24;-1;40;11;48;-1;-1;-1;-1;-1;-1;-1;59;6;17;-1;46;9;7
1557;47;22;33;-1;13;48;57;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;40;11;24;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;59;27;17;-1;46;9;32
1558;47;22;33;-1;13;48;45;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;40;11;24;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;59;27;17;-1;46;9;32
1559;47;22;33;-1;13;48;57;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;40;11;24;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;59;27;17;-1;46;9;32
1560;13;49;13;-1;13;46;26;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;11;11;19;-1;0;11;38;-1;-1;-1;-1;-1;-1;-1;5;12;30;-1;60;5;4
1561;13;49;54;-1;13;46;61;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;11;11;19;-1;0;11;38;-1;-1;-1;-1;-1;-1;-1;23;49;4;-1;4;5;4
1562;13;22;13;-1;13;46;61;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;11;11;19;-1;0;11;38;-1;-1;-1;-1;-1;-1;-1;23;49;4;-1;46;5;4
1563;13;49;13;-1;13;46;61;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;11;11;19;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;5;49;30;-1;46;5;4
1564;13;49;13;-1;13;46;61;0;0;0;-1;0;0;0;3;0;1;-1;53;1;0;11;11;19;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;5;49;30;-1;60;5;4
1565;21;51;29;-1;13;34;49;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;61;27;19;-1;0;11;22;-1;-1;-1;-1;-1;-1;-1;19;49;50;-1;46;61;1
1566;21;12;29;-1;13;34;61;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;61;27;19;-1;0;11;13;-1;-1;-1;-1;-1;-1;-1;19;49;50;-1;46;61;1
1567;21;12;29;-1;13;34;25;0;0;0;-1;-1;0;0;3;0;1;-1;-1;1;0;61;27;19;-1;0;11;13;-1;-1;-1;-1;-1;-1;-1;19;49;50;-1;1;61;1
1568;21;12;29;-1;13;34;40;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;61;27;19;-1;0;11;13;-1;-1;-1;-1;-1;-1;-1;19;0;50;-1;46;61;1
1569;21;45;29;-1;13;34;49;0;0;0;-1;-1;0;0;3;0;1;-1;-1;1;0;61;27;19;-1;7;11;13;-1;-1;-1;-1;-1;-1;-1;19;49;50;-1;1;61;1
1570;38;49;9;-1;13;50;61;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;52;32;4;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;34;15;38;-1;46;4;54
1571;14;49;9;-1;13;50;45;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;52;32;4;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;34;15;38;-1;4;4;54
1572;34;17;9;-1;13;50;22;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;52;32;4;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;34;15;38;-1;36;4;54
1573;34;1;9;-1;13;46;26;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;52;32;4;-1;42;11;12;-1;-1;-1;-1;-1;-1;-1;34;15;38;-1;46;4;54
1574;34;1;9;-1;13;46;39;0;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;52;32;4;-1;0;11;12;-1;-1;-1;-1;-1;-1;-1;34;0;38;-1;46;4;54
1575;33;31;21;-1;13;31;26;1;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;50;4;13;-1;0;11;38;-1;-1;-1;-1;-1;-1;-1;42;54;4;-1;46;0;50
1576;33;17;44;-1;13;31;26;1;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;50;4;13;-1;0;11;38;-1;-1;-1;-1;-1;-1;-1;42;54;4;-1;4;0;50
1577;33;17;21;-1;13;31;26;1;0;0;-1;0;0;0;3;0;1;-1;53;1;0;50;4;13;-1;0;11;38;-1;-1;-1;-1;-1;-1;-1;42;54;4;-1;60;0;50
1578;33;17;21;-1;13;31;19;1;0;0;-1;-1;0;0;3;0;1;-1;53;1;0;50;4;13;-1;0;11;38;-1;-1;-1;-1;-1;-1;-1;42;54;9;-1;60;0;50
