row_id;kmed_dfr;kmed_hd;kmed_dtw;kmed_lcss;kmed_edr;kmed_erp;kmed_sspd;dbscan_dfr;dbscan_hd;dbscan_dtw;dbscan_lcss;dbscan_edr;dbscan_erp;dbscan_sspd;hdbscan_dfr;hdbscan_hd;hdbscan_dtw;hdbscan_lcss;hdbscan_edr;hdbscan_erp;hdbscan_sspd;agglomorative_dfr;agglomorative_hd;agglomorative_dtw;agglomorative_lcss;agglomorative_edr;agglomorative_erp;agglomorative_sspd;spectral_dfr;spectral_hd;spectral_dtw;spectral_lcss;spectral_edr;spectral_erp;spectral_sspd;spectralKNN_dfr;spectralKNN_hd;spectralKNN_dtw;spectralKNN_lcss;spectralKNN_edr;spectralKNN_erp;spectralKNN_sspd
481;9;7;9;-1;4;2;9;15;-1;13;-1;0;21;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;18;9;16;0;3;0;-1;10;3;9
482;18;9;3;-1;4;9;6;-1;11;11;-1;-1;27;11;7;5;5;-1;6;41;11;3;1;1;-1;13;9;1;3;0;8;-1;2;1;18;1;8;3;-1;1;6;16
483;4;4;4;-1;4;4;11;4;3;2;-1;-1;26;4;8;7;6;-1;5;24;2;8;17;8;-1;15;2;4;14;15;2;-1;3;12;7;1;10;13;-1;2;1;1
484;5;5;12;-1;4;2;5;1;8;10;-1;-1;15;1;5;9;8;-1;6;29;6;18;9;3;-1;0;17;0;8;16;18;-1;2;1;2;1;13;1;-1;10;1;13
485;18;9;3;-1;0;9;6;25;11;11;-1;0;27;11;7;5;5;-1;6;41;11;3;1;1;-1;0;9;1;3;0;8;-1;7;15;18;1;8;3;-1;10;6;12
486;2;2;2;-1;6;3;2;21;11;11;-1;-1;17;11;7;5;5;-1;6;40;11;1;8;6;-1;0;12;1;3;4;2;-1;3;0;5;9;1;9;-1;17;9;0
487;18;9;3;-1;6;3;6;17;11;11;-1;-1;17;11;7;5;5;-1;6;40;11;3;1;1;-1;0;12;1;3;18;8;-1;3;1;18;1;8;18;-1;14;1;16
488;0;12;0;-1;17;0;0;7;9;9;-1;0;12;10;3;1;1;-1;6;20;4;5;4;14;-1;7;4;2;4;10;13;-1;17;18;3;1;2;1;-1;13;4;15
489;12;13;5;-1;4;10;4;2;1;-1;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;1;-1;2;6;8;1;3;1;-1;16;3;7
490;13;3;8;-1;4;8;18;19;5;5;-1;-1;6;7;4;11;7;-1;6;42;8;15;16;17;-1;0;1;6;9;13;12;-1;4;10;11;1;17;1;-1;10;11;4
491;3;18;18;-1;4;7;7;5;4;4;-1;-1;8;6;2;0;2;-1;6;21;3;9;10;10;-1;0;6;10;5;14;10;-1;2;3;0;10;11;15;-1;5;5;5
492;1;1;1;-1;4;1;1;41;10;3;-1;-1;3;5;10;4;10;-1;5;8;10;11;5;4;-1;0;13;3;17;11;4;-1;1;13;6;1;5;3;-1;5;2;11
493;16;0;7;-1;4;11;12;14;15;12;-1;-1;20;15;0;3;3;-1;6;5;1;7;7;9;-1;0;8;16;6;3;18;-1;16;16;4;1;3;4;-1;10;3;3
494;14;14;14;-1;4;18;14;18;6;6;-1;0;24;8;12;11;12;-1;6;12;8;16;15;15;-1;0;0;11;7;9;7;-1;12;2;13;1;2;1;-1;1;3;17
495;8;8;6;-1;4;5;13;3;2;7;-1;-1;14;3;9;6;9;-1;6;15;9;12;11;12;-1;0;18;12;11;2;7;-1;9;8;9;1;4;1;-1;5;3;1
496;9;7;9;-1;4;2;9;15;16;13;-1;0;21;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;0;6;11;-1;18;9;16;0;3;0;-1;18;3;9
497;12;13;5;-1;4;10;4;2;1;-1;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;3;10;13;13;7;1;-1;2;6;8;1;3;1;-1;2;3;7
498;15;15;15;-1;10;17;15;8;12;0;-1;0;0;13;11;8;11;-1;6;44;5;14;3;16;-1;0;5;8;1;8;9;-1;8;4;14;16;15;12;-1;6;1;1
499;4;4;4;-1;4;4;11;4;3;2;-1;0;2;4;8;7;6;-1;6;34;2;8;17;8;-1;0;2;4;14;15;5;-1;15;14;7;1;10;13;-1;1;1;1
500;2;2;2;-1;4;9;2;40;11;11;-1;-1;34;11;7;5;5;-1;6;41;11;1;8;6;-1;0;9;15;3;4;17;-1;17;15;5;1;1;3;-1;10;18;0
501;16;0;7;-1;6;12;12;31;15;12;-1;-1;33;15;0;3;3;-1;6;2;1;7;7;9;-1;0;14;16;6;3;16;-1;10;11;4;18;3;1;-1;11;1;3
502;15;15;15;-1;4;15;15;-1;-1;0;-1;-1;30;-1;11;8;11;-1;5;16;5;14;3;16;-1;0;5;8;1;8;2;-1;2;17;14;3;15;14;-1;10;3;1
503;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;6;42;8;6;12;11;-1;0;1;9;10;5;3;-1;6;5;1;15;2;16;-1;10;3;6
504;16;0;7;-1;6;12;12;31;15;12;-1;-1;33;15;0;3;3;-1;6;2;1;7;7;9;-1;0;14;16;6;3;16;-1;10;11;4;18;3;1;-1;2;1;3
505;11;11;11;-1;6;16;3;27;17;8;-1;-1;18;17;6;2;4;-1;6;19;0;0;14;7;-1;0;15;7;2;12;1;-1;2;0;10;1;0;1;-1;3;3;8
506;1;1;1;-1;4;1;1;41;10;3;-1;-1;3;5;10;4;10;-1;5;8;10;11;5;4;-1;0;13;3;15;11;4;-1;1;13;6;1;9;3;-1;10;2;18
507;12;13;5;-1;4;10;4;-1;-1;-1;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;1;-1;2;6;8;1;3;1;-1;1;3;7
508;17;17;17;-1;6;17;17;0;0;0;-1;-1;0;0;11;8;11;-1;6;22;5;10;13;18;-1;3;5;14;1;17;2;-1;5;4;12;1;14;11;-1;3;3;1
509;3;18;18;-1;5;7;7;5;4;4;-1;-1;5;6;2;0;2;-1;6;36;3;9;10;10;-1;0;6;10;5;14;3;-1;0;3;0;10;11;15;-1;4;3;5
510;11;11;11;-1;4;6;3;16;17;8;-1;-1;22;17;6;2;4;-1;6;48;0;0;14;7;-1;0;3;7;2;12;1;-1;14;15;10;7;0;7;-1;5;10;8
511;7;16;16;-1;6;8;10;-1;-1;5;-1;0;38;-1;4;11;7;-1;6;28;8;6;12;11;-1;12;1;17;12;5;0;-1;2;3;15;2;7;2;-1;17;1;10
512;12;13;5;-1;4;10;4;2;1;16;-1;0;44;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;6;-1;12;6;8;1;3;1;-1;1;3;5
513;0;12;0;-1;17;13;0;12;9;9;-1;0;13;10;3;1;1;-1;6;25;4;5;4;14;-1;0;4;2;4;10;0;-1;2;1;3;12;2;1;-1;5;5;15
514;3;18;18;-1;4;7;7;5;4;4;-1;-1;8;6;2;0;2;-1;6;21;3;9;10;10;-1;0;6;10;5;14;10;-1;7;3;0;10;6;15;-1;10;5;5
515;4;4;4;-1;4;4;11;4;3;2;-1;-1;7;4;8;7;6;-1;6;33;2;8;17;8;-1;0;2;4;14;15;14;-1;15;14;7;1;10;13;-1;5;1;1
516;14;14;14;-1;4;18;14;18;6;6;-1;0;24;8;12;11;12;-1;6;12;8;16;15;15;-1;0;0;11;7;9;7;-1;12;2;13;1;12;1;-1;1;3;17
517;9;7;9;-1;4;2;9;15;16;-1;-1;0;-1;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;0;6;11;-1;2;9;16;0;3;0;-1;0;3;9
518;18;9;3;-1;18;3;6;-1;-1;11;-1;-1;17;-1;7;5;5;-1;6;40;11;3;1;1;-1;0;12;1;3;0;8;-1;2;1;18;1;8;18;-1;11;1;16
519;10;10;10;-1;4;14;10;-1;-1;6;-1;-1;16;14;12;11;12;-1;6;-1;8;4;0;13;-1;0;5;17;7;9;1;-1;14;8;15;11;2;6;-1;5;3;10
520;9;7;9;-1;3;2;9;15;16;-1;-1;0;-1;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;2;18;16;0;3;0;-1;14;3;9
521;10;10;10;-1;6;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;6;38;8;4;0;13;-1;0;5;11;7;9;13;-1;2;8;15;11;2;6;-1;2;3;10
522;5;5;12;-1;4;2;5;1;8;-1;-1;0;-1;1;5;9;8;-1;6;30;6;18;9;3;-1;9;7;0;18;16;8;-1;7;7;2;1;3;1;-1;1;3;13
523;3;18;18;-1;6;7;7;5;4;4;-1;0;5;6;2;0;2;-1;6;35;3;9;10;10;-1;0;6;10;5;14;3;-1;0;3;0;8;11;8;-1;17;1;5
524;3;18;18;-1;5;7;7;5;4;4;-1;0;5;6;2;0;2;-1;6;35;3;9;10;10;-1;0;6;10;5;14;3;-1;0;3;0;8;6;8;-1;4;1;5
525;16;0;7;-1;6;12;12;31;15;12;-1;-1;33;15;0;3;3;-1;6;2;1;7;7;9;-1;0;14;16;6;3;16;-1;10;11;4;18;3;1;-1;11;1;3
526;15;15;15;-1;6;17;15;8;12;0;-1;0;0;13;11;8;11;-1;6;44;5;14;3;16;-1;1;5;8;1;8;9;-1;8;4;14;16;15;12;-1;17;1;1
527;15;15;15;-1;6;17;15;8;12;0;-1;0;0;13;11;8;11;-1;6;44;5;14;3;16;-1;0;5;8;1;8;9;-1;8;4;14;16;15;12;-1;2;1;1
528;6;6;13;-1;4;6;8;-1;-1;-1;-1;0;-1;9;6;2;4;-1;6;4;0;2;2;2;-1;0;3;5;16;1;6;-1;2;12;17;1;16;1;-1;1;3;2
529;1;1;1;-1;4;1;1;39;10;3;-1;-1;3;5;10;4;10;-1;6;8;10;11;5;4;-1;0;13;3;15;11;4;-1;1;13;6;1;9;3;-1;5;1;18
530;17;17;17;-1;6;17;17;0;0;0;-1;-1;0;0;11;8;11;-1;6;22;5;10;13;18;-1;0;5;14;1;17;2;-1;5;4;12;1;14;11;-1;12;3;1
531;16;0;7;-1;4;11;12;14;15;12;-1;-1;20;15;0;3;3;-1;6;5;1;7;7;9;-1;2;8;16;6;3;18;-1;16;16;4;1;3;4;-1;5;3;3
532;2;2;2;-1;11;3;2;21;11;11;-1;-1;17;11;7;5;5;-1;6;40;11;1;8;6;-1;0;12;15;3;4;2;-1;3;0;5;9;1;9;-1;0;9;0
533;5;5;12;-1;4;2;5;1;8;-1;-1;0;-1;1;5;9;8;-1;6;30;6;18;9;3;-1;0;7;0;18;16;8;-1;7;7;2;1;3;1;-1;4;3;13
534;3;18;18;-1;18;7;7;5;4;4;-1;0;5;6;2;0;2;-1;6;35;3;9;10;10;-1;0;6;10;5;14;3;-1;0;3;0;8;6;8;-1;4;1;5
535;15;15;15;-1;4;15;15;10;12;0;-1;-1;4;13;11;8;11;-1;6;10;5;14;3;16;-1;0;0;8;1;8;17;-1;13;17;14;3;15;14;-1;10;1;1
536;12;13;5;-1;4;10;4;2;1;16;-1;0;44;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;1;-1;12;6;8;1;3;1;-1;1;3;5
537;18;9;3;-1;1;9;6;30;11;14;-1;0;37;11;7;5;5;-1;6;32;11;3;1;1;-1;0;9;1;3;18;8;-1;2;7;18;1;8;3;-1;1;1;12
538;11;11;11;-1;6;16;3;20;17;8;-1;-1;18;17;6;2;4;-1;6;19;0;0;14;7;-1;0;15;7;2;12;1;-1;2;0;10;14;0;10;-1;2;3;8
539;0;12;0;-1;14;0;0;7;9;9;-1;0;12;10;3;1;1;-1;6;20;4;5;4;14;-1;0;4;2;4;10;13;-1;2;18;3;1;2;1;-1;0;4;15
540;11;11;11;-1;6;16;3;22;17;8;-1;0;28;17;6;2;4;-1;6;13;0;0;14;7;-1;0;15;7;2;12;0;-1;2;0;10;1;0;1;-1;2;3;8
541;6;6;13;-1;4;6;8;6;7;8;-1;0;11;9;6;2;4;-1;6;47;0;2;2;2;-1;0;3;5;16;1;6;-1;13;15;17;1;16;1;-1;1;12;2
542;8;8;6;-1;4;5;13;3;2;7;-1;0;39;3;9;6;9;-1;6;7;9;12;11;12;-1;0;11;12;11;2;4;-1;2;8;9;1;4;1;-1;5;3;1
543;2;2;2;-1;17;3;2;33;11;11;-1;0;17;11;7;5;5;-1;6;40;11;1;8;6;-1;0;12;15;3;4;9;-1;3;0;5;4;1;18;-1;14;1;0
544;12;13;5;-1;4;10;4;2;1;16;-1;0;44;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;6;-1;12;6;8;1;3;1;-1;1;3;5
545;6;6;13;-1;4;6;8;6;7;8;-1;0;11;-1;6;2;4;-1;6;47;0;2;2;2;-1;0;3;5;16;1;6;-1;13;15;17;1;16;1;-1;1;12;2
546;14;14;14;-1;4;18;14;18;6;6;-1;0;24;8;12;11;12;-1;6;12;8;16;15;15;-1;0;0;11;7;9;7;-1;12;2;13;1;12;1;-1;1;3;17
547;2;2;2;-1;4;9;2;34;11;15;-1;0;41;11;7;5;5;-1;6;32;11;1;8;6;-1;0;9;15;3;18;13;-1;2;18;5;1;1;3;-1;5;1;0
548;4;4;4;-1;4;4;11;4;3;2;-1;0;29;4;8;7;6;-1;6;34;2;8;17;8;-1;0;2;4;14;15;5;-1;15;14;7;1;10;13;-1;1;1;1
549;2;2;2;-1;16;9;2;34;11;15;-1;0;41;11;7;5;5;-1;6;32;11;1;8;6;-1;0;9;1;3;4;13;-1;2;18;5;1;1;3;-1;1;1;0
550;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;6;42;8;6;12;11;-1;0;1;9;10;5;3;-1;2;5;1;15;7;16;-1;10;3;6
551;14;14;14;-1;6;14;14;18;6;6;-1;-1;42;8;12;11;12;-1;6;18;8;16;15;15;-1;0;5;11;7;9;6;-1;8;4;13;1;12;1;-1;11;16;17
552;6;6;11;-1;10;16;8;13;7;8;-1;-1;18;9;6;2;4;-1;6;19;0;2;2;2;-1;0;15;5;2;1;6;-1;2;0;17;17;16;17;-1;6;13;2
553;14;14;14;-1;4;18;14;18;6;6;-1;-1;16;8;12;11;12;-1;6;39;8;16;15;15;-1;3;0;18;7;9;6;-1;13;2;13;1;18;1;-1;5;0;14
554;15;15;15;-1;6;17;15;8;12;0;-1;0;0;13;11;8;11;-1;6;44;5;14;3;16;-1;0;5;8;1;8;9;-1;8;4;14;16;15;12;-1;3;1;1
555;9;7;9;-1;4;2;9;15;16;-1;-1;0;-1;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;2;9;16;0;3;0;-1;5;3;9
556;4;4;4;-1;6;3;11;32;3;2;-1;0;23;4;8;7;6;-1;6;23;2;8;17;8;-1;0;12;4;14;15;0;-1;2;15;7;6;10;1;-1;11;3;1
557;9;7;9;-1;4;2;9;15;16;-1;-1;0;-1;16;5;9;8;-1;6;30;6;17;18;5;-1;12;7;0;8;6;11;-1;2;18;16;0;3;0;-1;17;3;9
558;0;12;0;-1;0;0;0;7;9;9;-1;0;12;10;3;1;1;-1;6;20;4;5;4;14;-1;0;4;2;4;10;9;-1;17;18;3;1;2;1;-1;5;3;15
559;5;5;12;-1;4;2;5;1;-1;-1;-1;0;-1;1;5;9;8;-1;6;30;6;18;9;3;-1;0;7;0;8;16;8;-1;7;7;2;1;3;1;-1;1;3;13
560;3;18;18;-1;6;7;7;5;4;4;-1;-1;5;6;2;0;2;-1;6;36;3;9;10;10;-1;0;6;10;5;14;3;-1;0;3;0;10;11;15;-1;12;3;5
561;7;16;16;-1;6;8;16;38;13;5;-1;0;38;12;4;11;7;-1;6;28;8;6;12;11;-1;0;1;9;10;5;0;-1;2;3;1;2;2;2;-1;17;1;6
562;4;4;4;-1;6;3;11;32;3;2;-1;0;23;4;8;7;6;-1;6;23;2;8;17;8;-1;0;12;4;14;15;0;-1;2;15;7;6;10;1;-1;2;3;1
563;18;9;3;-1;4;9;6;30;11;14;-1;0;37;11;7;5;5;-1;6;32;11;3;1;1;-1;0;9;1;3;18;8;-1;7;7;18;1;8;3;-1;1;1;16
564;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;6;42;8;6;12;11;-1;13;1;9;10;5;3;-1;6;5;1;15;2;16;-1;2;3;6
565;4;4;4;-1;4;4;11;4;3;2;-1;-1;26;4;8;7;6;-1;5;24;2;8;17;8;-1;5;2;4;14;15;2;-1;3;12;7;1;10;13;-1;5;1;1
566;13;3;8;-1;6;8;18;19;5;5;-1;-1;9;7;4;11;7;-1;6;50;8;15;16;17;-1;0;1;6;9;13;12;-1;0;10;11;1;17;1;-1;11;3;4
567;3;18;18;-1;6;7;7;5;4;4;-1;0;5;6;2;0;2;-1;6;35;3;9;10;10;-1;0;6;10;5;14;3;-1;0;3;0;8;6;8;-1;17;1;5
568;6;6;13;-1;4;6;8;43;7;19;-1;0;47;9;6;2;4;-1;6;4;0;2;2;2;-1;3;3;5;2;1;6;-1;12;12;17;1;16;1;-1;1;3;2
569;16;0;7;-1;6;12;12;31;15;12;-1;-1;33;15;0;3;3;-1;6;2;1;7;7;9;-1;0;14;16;6;3;16;-1;10;11;4;18;3;1;-1;11;1;3
570;9;7;9;-1;15;2;9;15;16;13;-1;0;21;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;18;9;16;0;3;0;-1;18;3;9
571;2;2;2;-1;4;9;2;-1;11;11;-1;-1;34;11;7;5;5;-1;6;41;11;1;8;6;-1;0;9;15;3;4;17;-1;17;15;5;1;1;3;-1;5;18;0
572;17;17;15;-1;6;17;17;-1;0;0;-1;0;0;-1;11;8;11;-1;6;43;5;10;13;18;-1;0;5;14;1;17;9;-1;8;4;12;1;14;11;-1;12;17;1
573;6;6;13;-1;4;6;8;43;7;17;-1;0;45;9;6;2;4;-1;6;4;0;2;2;2;-1;0;3;5;2;1;6;-1;12;12;17;1;16;1;-1;1;3;2
574;17;17;17;-1;6;17;17;0;0;0;-1;-1;0;0;11;8;11;-1;6;31;5;10;13;18;-1;15;5;14;1;17;2;-1;5;4;12;1;14;11;-1;3;14;1
575;10;10;10;-1;6;14;10;35;14;6;-1;0;42;14;12;11;12;-1;6;17;8;4;0;13;-1;0;5;17;7;9;13;-1;2;8;15;5;2;5;-1;3;15;10
576;15;15;15;-1;6;17;15;8;12;0;-1;0;0;13;11;8;11;-1;6;44;5;14;3;16;-1;0;5;8;1;8;9;-1;8;4;14;16;15;12;-1;12;1;1
577;11;11;11;-1;6;16;3;20;17;8;-1;-1;18;17;6;2;4;-1;6;19;0;0;14;7;-1;0;15;7;2;12;1;-1;2;0;10;14;0;10;-1;17;3;8
578;18;9;3;-1;0;9;6;25;11;11;-1;0;27;11;7;5;5;-1;6;41;11;3;1;1;-1;0;9;1;3;18;8;-1;7;1;18;1;8;3;-1;5;6;16
579;12;13;5;-1;4;10;4;2;1;1;-1;0;1;2;1;10;0;-1;6;0;7;13;6;0;-1;1;16;13;13;7;7;-1;12;5;8;1;3;1;-1;1;3;7
580;5;5;12;-1;4;2;5;1;8;10;-1;0;43;1;5;9;8;-1;6;30;6;18;9;3;-1;0;7;0;8;16;8;-1;7;7;2;1;3;1;-1;1;3;13
581;14;14;14;-1;6;14;14;18;6;6;-1;0;42;8;12;11;12;-1;6;18;8;16;15;15;-1;0;5;11;7;9;6;-1;8;4;13;1;2;1;-1;9;16;17
582;7;16;16;-1;6;8;16;9;13;5;-1;-1;9;12;4;11;7;-1;6;46;8;6;12;11;-1;0;1;9;10;5;3;-1;2;5;1;15;7;16;-1;2;3;6
583;17;17;17;-1;6;17;17;0;0;0;-1;-1;0;0;11;8;11;-1;6;22;5;10;13;18;-1;0;5;14;1;17;2;-1;5;4;12;1;14;11;-1;3;3;1
584;15;15;15;-1;6;17;15;8;12;0;-1;0;0;-1;11;8;11;-1;6;44;5;14;3;16;-1;0;5;8;1;8;9;-1;8;4;14;16;15;12;-1;2;1;1
585;9;5;9;-1;4;2;5;1;8;-1;-1;0;-1;-1;5;9;8;-1;6;30;6;17;9;5;-1;0;7;0;0;16;11;-1;2;7;2;1;3;1;-1;13;3;13
586;18;2;3;-1;4;9;6;-1;11;11;-1;-1;34;11;7;5;5;-1;6;41;11;1;8;6;-1;0;9;1;3;4;17;-1;7;15;18;1;1;3;-1;5;18;12
587;10;10;10;-1;17;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;6;38;8;4;0;13;-1;0;5;11;18;9;1;-1;14;8;15;11;2;6;-1;5;3;10
588;12;13;5;-1;4;10;4;2;-1;1;-1;0;1;2;1;10;0;-1;6;0;7;13;6;0;-1;0;16;13;13;7;7;-1;12;5;8;1;3;1;-1;1;3;5
589;14;14;14;-1;4;14;14;18;6;6;-1;-1;16;8;12;11;12;-1;6;39;8;16;15;15;-1;0;0;11;7;9;6;-1;11;2;13;1;12;1;-1;10;0;17
590;13;3;8;-1;4;8;18;-1;5;5;-1;-1;6;-1;4;11;7;-1;4;42;8;15;16;17;-1;0;1;6;9;13;12;-1;2;10;11;1;17;1;-1;10;11;4
591;9;7;9;-1;0;2;9;15;16;13;-1;0;21;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;18;9;16;0;3;0;-1;5;3;9
592;3;18;18;-1;4;7;7;5;4;4;-1;-1;5;6;2;0;2;-1;4;27;3;9;10;10;-1;0;6;10;5;14;10;-1;4;3;0;10;11;15;-1;10;3;5
593;4;4;4;-1;4;4;11;4;3;2;-1;-1;7;4;8;7;6;-1;6;33;2;8;17;8;-1;0;2;4;14;15;14;-1;15;14;7;1;10;13;-1;10;1;1
594;15;15;15;-1;4;15;15;10;12;0;-1;-1;4;13;11;8;11;-1;6;10;5;14;3;16;-1;0;0;8;1;8;17;-1;13;17;14;3;15;14;-1;5;1;1
595;9;7;9;-1;4;2;9;15;16;13;-1;0;21;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;18;9;16;0;3;0;-1;14;3;9
596;5;5;12;-1;4;8;5;1;-1;10;-1;0;15;-1;5;9;8;-1;6;29;6;18;9;3;-1;0;17;0;8;16;18;-1;3;1;2;1;3;1;-1;10;1;13
597;5;5;12;-1;4;2;5;1;-1;10;-1;0;-1;1;5;9;8;-1;6;30;6;18;9;3;-1;0;7;0;8;16;8;-1;7;7;2;1;13;1;-1;1;3;13
598;12;13;5;-1;4;10;4;2;1;-1;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;6;-1;12;6;8;1;3;1;-1;6;3;5
599;6;6;13;-1;4;6;8;36;7;8;-1;-1;11;9;6;2;4;-1;6;47;0;2;2;2;-1;0;3;5;16;1;6;-1;13;15;17;1;16;1;-1;5;12;2
600;3;18;18;-1;4;7;7;5;4;4;-1;-1;8;6;2;0;2;-1;6;21;3;9;10;10;-1;16;6;10;5;14;10;-1;7;3;0;10;6;15;-1;10;5;5
601;9;7;9;-1;4;2;9;15;-1;13;-1;0;21;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;18;9;16;0;3;0;-1;10;3;9
602;0;12;0;-1;3;13;0;12;9;9;-1;0;13;10;3;1;1;-1;6;25;4;5;4;14;-1;0;4;2;4;10;0;-1;2;1;3;12;2;1;-1;1;5;15
603;2;2;2;-1;12;3;2;21;11;11;-1;0;17;11;7;5;5;-1;6;40;11;1;8;6;-1;0;12;15;3;4;2;-1;3;0;5;9;1;9;-1;1;9;0
604;2;9;3;-1;17;3;6;42;11;11;-1;0;17;11;7;5;5;-1;6;40;11;3;1;1;-1;0;12;1;3;18;9;-1;3;0;18;13;8;18;-1;17;1;12
605;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;6;42;8;6;12;11;-1;0;1;9;10;5;3;-1;6;5;1;15;2;16;-1;2;3;6
606;14;14;14;-1;4;18;14;18;6;6;-1;-1;16;8;12;11;12;-1;6;39;8;16;15;15;-1;0;0;18;7;9;6;-1;13;2;13;1;18;1;-1;5;0;14
607;15;15;15;-1;10;17;15;8;12;0;-1;0;0;13;11;8;11;-1;6;44;5;14;3;16;-1;0;5;8;1;8;9;-1;8;4;14;16;15;12;-1;16;1;1
608;2;9;2;-1;6;3;2;23;11;11;-1;0;17;11;7;5;5;-1;6;40;11;3;1;1;-1;0;12;1;3;4;9;-1;3;0;5;13;8;18;-1;3;1;12
609;11;11;11;-1;6;16;3;-1;17;8;-1;-1;18;17;6;2;4;-1;6;19;0;0;14;7;-1;0;15;7;2;12;1;-1;2;0;10;1;0;1;-1;3;3;8
610;0;12;0;-1;17;13;0;7;9;9;-1;0;19;10;3;1;1;-1;6;26;4;5;4;14;-1;0;4;2;4;10;0;-1;3;9;3;1;2;1;-1;14;7;15
611;18;2;2;-1;4;9;2;34;11;15;-1;0;41;11;7;5;5;-1;6;32;11;1;8;6;-1;0;9;1;3;4;13;-1;2;18;5;1;1;3;-1;10;1;12
612;8;8;6;-1;4;5;13;3;2;7;-1;-1;14;3;9;6;9;-1;6;15;9;12;11;12;-1;0;18;12;11;2;7;-1;9;8;9;1;4;1;-1;10;3;1
613;6;6;13;-1;4;6;8;-1;7;8;-1;-1;11;9;6;2;4;-1;6;47;0;2;2;2;-1;15;3;5;16;1;6;-1;13;15;17;1;16;1;-1;10;12;2
614;9;7;9;-1;4;2;9;15;16;-1;-1;0;-1;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;2;18;16;0;3;0;-1;17;3;9
615;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;6;42;8;6;12;11;-1;0;1;9;10;5;3;-1;6;5;1;15;2;16;-1;5;3;6
616;1;1;1;-1;4;1;1;41;10;3;-1;-1;3;5;10;4;10;-1;4;8;10;11;5;4;-1;0;13;3;17;11;4;-1;1;13;6;1;9;3;-1;10;2;18
617;12;13;5;-1;4;10;4;2;1;16;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;2;10;13;13;7;1;-1;12;6;8;1;3;1;-1;16;3;7
618;13;3;8;-1;4;8;18;-1;-1;5;-1;-1;6;7;4;11;7;-1;6;-1;8;15;16;17;-1;0;1;6;10;13;12;-1;4;10;11;1;17;1;-1;5;11;4
619;14;14;14;-1;4;14;14;18;6;6;-1;-1;16;8;12;11;12;-1;6;39;8;16;15;15;-1;0;0;18;7;9;6;-1;13;2;13;1;18;1;-1;10;0;14
620;2;2;2;-1;6;3;2;24;11;11;-1;0;17;11;7;5;5;-1;6;40;11;1;8;6;-1;0;12;15;3;4;9;-1;2;0;5;1;1;15;-1;3;3;0
621;17;17;17;-1;4;15;17;0;0;0;-1;-1;25;0;11;8;11;-1;6;3;5;10;13;18;-1;0;0;14;1;17;14;-1;2;17;12;1;14;11;-1;10;3;1
622;3;18;18;-1;4;7;7;5;4;4;-1;-1;8;6;2;0;2;-1;6;21;3;9;10;10;-1;0;6;10;5;14;10;-1;7;3;0;10;11;15;-1;5;5;5
623;9;7;9;-1;4;2;9;15;16;-1;-1;0;-1;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;2;9;16;0;3;0;-1;14;3;9
624;18;9;3;-1;6;3;6;37;11;11;-1;-1;17;11;7;5;5;-1;6;40;11;3;1;1;-1;5;12;1;3;0;8;-1;3;1;18;13;8;18;-1;2;1;16
625;1;1;1;-1;4;1;1;-1;10;3;-1;-1;3;5;10;4;10;-1;6;8;10;11;5;4;-1;0;13;3;17;11;4;-1;1;13;6;1;5;3;-1;5;1;11
626;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;6;42;8;6;12;11;-1;0;1;9;10;5;3;-1;6;5;1;15;7;16;-1;10;3;6
